costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,fyear,xintopt
A,USD,STD,INDL,C,ASMIY,2000-12-31,001166,2000,1.3510
A,USD,STD,INDL,C,ASMIY,2001-12-31,001166,2001,3.9900
A,USD,STD,INDL,C,ASMIY,2002-12-31,001166,2002,4.8730
A,USD,STD,INDL,C,ASMIY,2003-12-31,001166,2003,3.9690
A,USD,STD,INDL,C,ASMIY,2004-12-31,001166,2004,3.7500
A,USD,STD,INDL,C,ASMIY,2005-12-31,001166,2005,2.9400
I,USD,STD,INDL,C,AIM.1,1995-01-31,001173,1994,
I,USD,STD,INDL,C,AIM.1,1996-01-31,001173,1995,
I,USD,STD,INDL,C,AIM.1,1997-01-31,001173,1996,
I,USD,STD,INDL,C,AIM.1,1998-01-31,001173,1997,
I,USD,STD,INDL,C,AIM.1,1999-01-31,001173,1998,
I,USD,STD,INDL,C,AIM.1,2000-01-31,001173,1999,
I,USD,STD,INDL,C,AIM.1,2001-01-31,001173,2000,
I,USD,STD,INDL,C,AIM.1,2002-01-31,001173,2001,
I,USD,STD,INDL,C,AIM.1,2003-01-31,001173,2002,
I,USD,STD,INDL,C,AIM.1,2004-01-31,001173,2003,
I,USD,STD,INDL,C,AIM.1,2005-01-31,001173,2004,
I,USD,STD,INDL,C,AET,1995-12-31,001177,1995,
I,USD,STD,INDL,C,AET,1996-12-31,001177,1996,12.6000
I,USD,STD,INDL,C,AET,1997-12-31,001177,1997,14.8000
I,USD,STD,INDL,C,AET,1998-12-31,001177,1998,27.4000
I,USD,STD,INDL,C,AET,1999-12-31,001177,1999,40.4000
I,USD,STD,INDL,C,AET,2000-12-31,001177,2000,122.5000
I,USD,STD,INDL,C,AET,2001-12-31,001177,2001,10.9000
I,USD,STD,INDL,C,AET,2002-12-31,001177,2002,32.0000
I,USD,STD,INDL,C,AET,2003-12-31,001177,2003,40.9000
I,USD,STD,INDL,C,AET,2004-12-31,001177,2004,90.3000
I,USD,STD,INDL,C,AET,2005-12-31,001177,2005,61.2000
I,USD,STD,INDL,C,IDAI.,1995-01-31,001183,1994,
I,USD,STD,INDL,C,IDAI.,1996-01-31,001183,1995,
I,USD,STD,INDL,C,IDAI.,1997-01-31,001183,1996,
I,USD,STD,INDL,C,IDAI.,1998-01-31,001183,1997,0.1740
I,USD,STD,INDL,C,IDAI.,1999-01-31,001183,1998,0.4390
I,USD,STD,INDL,C,IDAI.,2000-01-31,001183,1999,0.3810
I,USD,STD,INDL,C,IDAI.,2001-01-31,001183,2000,0.3340
I,USD,STD,INDL,C,IDAI.,2002-01-31,001183,2001,0.1530
I,USD,STD,INDL,C,IDAI.,2003-01-31,001183,2002,0.1520
I,USD,STD,INDL,C,IDAI.,2004-01-31,001183,2003,0.0000
I,USD,STD,INDL,C,IDAI.,2005-01-31,001183,2004,0.0000
A,USD,STD,INDL,C,AEM,1999-12-31,001186,1999,
A,USD,STD,INDL,C,AEM,2000-12-31,001186,2000,
A,USD,STD,INDL,C,AEM,2001-12-31,001186,2001,
A,USD,STD,INDL,C,AEM,2002-12-31,001186,2002,2.6210
A,USD,STD,INDL,C,AEM,2003-12-31,001186,2003,0.1680
A,USD,STD,INDL,C,AEM,2004-12-31,001186,2004,0.0000
A,USD,STD,INDL,C,AEM,2005-12-31,001186,2005,0.0000
I,USD,STD,INDL,C,1900B,1995-06-30,001193,1995,
I,USD,STD,INDL,C,1900B,1996-06-30,001193,1996,
I,USD,STD,INDL,C,1900B,1997-06-30,001193,1997,
I,USD,STD,INDL,C,1900B,1998-06-30,001193,1998,
I,USD,STD,INDL,C,1900B,1999-06-30,001193,1999,
I,USD,STD,INDL,C,1900B,2000-06-30,001193,2000,
I,USD,STD,INDL,C,1900B,2001-06-30,001193,2001,
I,USD,STD,INDL,C,1900B,2002-06-30,001193,2002,
I,USD,STD,INDL,C,AHM.1,1995-12-31,001194,1995,
I,USD,STD,INDL,C,AHM.1,1996-12-31,001194,1996,4.3160
I,USD,STD,INDL,C,AHM.1,1997-12-31,001194,1997,6.8250
I,USD,STD,INDL,C,AEIC,1995-12-31,001203,1995,
I,USD,STD,INDL,C,AEIC,1996-12-31,001203,1996,1.0910
I,USD,STD,INDL,C,AEIC,1997-12-31,001203,1997,1.8770
I,USD,STD,INDL,C,AEIC,1998-12-31,001203,1998,2.9720
A,USD,STD,INDL,C,APD,1995-09-30,001209,1995,
A,USD,STD,INDL,C,APD,1996-09-30,001209,1996,9.1000
A,USD,STD,INDL,C,APD,1997-09-30,001209,1997,13.8000
A,USD,STD,INDL,C,APD,1998-09-30,001209,1998,24.8000
A,USD,STD,INDL,C,APD,1999-09-30,001209,1999,21.8000
A,USD,STD,INDL,C,APD,2000-09-30,001209,2000,25.9000
A,USD,STD,INDL,C,APD,2001-09-30,001209,2001,30.1000
A,USD,STD,INDL,C,APD,2002-09-30,001209,2002,40.9000
A,USD,STD,INDL,C,APD,2003-09-30,001209,2003,37.9000
A,USD,STD,INDL,C,APD,2004-09-30,001209,2004,30.6000
A,USD,STD,INDL,C,APD,2005-09-30,001209,2005,29.2000
A,USD,STD,INDL,C,AIRT,1995-03-31,001210,1994,
A,USD,STD,INDL,C,AIRT,1996-03-31,001210,1995,
A,USD,STD,INDL,C,AIRT,1997-03-31,001210,1996,
A,USD,STD,INDL,C,AIRT,1998-03-31,001210,1997,
A,USD,STD,INDL,C,AIRT,1999-03-31,001210,1998,
A,USD,STD,INDL,C,AIRT,2000-03-31,001210,1999,
A,USD,STD,INDL,C,AIRT,2001-03-31,001210,2000,0.0490
A,USD,STD,INDL,C,AIRT,2002-03-31,001210,2001,0.0450
A,USD,STD,INDL,C,AIRT,2003-03-31,001210,2002,0.0000
A,USD,STD,INDL,C,AIRT,2004-03-31,001210,2003,0.0000
A,USD,STD,INDL,C,AIRT,2005-03-31,001210,2004,0.0150
I,USD,STD,INDL,C,ABF,1995-12-31,001213,1995,
I,USD,STD,INDL,C,ABF,1996-12-31,001213,1996,1.0880
I,USD,STD,INDL,C,ABF,1997-12-31,001213,1997,1.9880
I,USD,STD,INDL,C,ABF,1998-12-31,001213,1998,3.0550
I,USD,STD,INDL,C,ABF,1999-12-31,001213,1999,5.6910
I,USD,STD,INDL,C,ABF,2000-12-31,001213,2000,5.3680
I,USD,STD,INDL,C,ABF,2001-12-31,001213,2001,5.4260
I,USD,STD,INDL,C,ABF,2002-12-31,001213,2002,4.2020
A,USD,STD,INDL,C,EGN1,1995-09-30,001224,1995,
A,USD,STD,INDL,C,EGN1,1996-09-30,001224,1996,
A,USD,STD,INDL,C,EGN1,1997-09-30,001224,1997,
A,USD,STD,INDL,C,EGN1,1998-09-30,001224,1998,
A,USD,STD,INDL,C,EGN1,1999-09-30,001224,1999,
A,USD,STD,INDL,C,EGN1,2000-09-30,001224,2000,
A,USD,STD,INDL,C,EGN1,2001-09-30,001224,2001,
A,USD,STD,INDL,C,EGN1,2002-12-31,001224,2002,
A,USD,STD,INDL,C,EGN1,2003-12-31,001224,2003,
A,USD,STD,INDL,C,EGN1,2004-12-31,001224,2004,
A,USD,STD,INDL,C,EGN1,2005-12-31,001224,2005,
A,USD,STD,INDL,C,SO1,1995-12-31,001225,1995,
A,USD,STD,INDL,C,SO1,1996-12-31,001225,1996,
A,USD,STD,INDL,C,SO1,1997-12-31,001225,1997,
A,USD,STD,INDL,C,SO1,1998-12-31,001225,1998,
A,USD,STD,INDL,C,SO1,1999-12-31,001225,1999,
A,USD,STD,INDL,C,SO1,2000-12-31,001225,2000,
A,USD,STD,INDL,C,SO1,2001-12-31,001225,2001,
A,USD,STD,INDL,C,SO1,2002-12-31,001225,2002,
A,USD,STD,INDL,C,SO1,2003-12-31,001225,2003,
A,USD,STD,INDL,C,SO1,2004-12-31,001225,2004,2.8540
A,USD,STD,INDL,C,SO1,2005-12-31,001225,2005,2.8290
I,USD,STD,INDL,C,AXO.1,1995-12-31,001226,1995,
I,USD,STD,INDL,C,AXO.1,1996-12-31,001226,1996,
I,USD,STD,INDL,C,ALAN,1995-06-30,001228,1995,
I,USD,STD,INDL,C,ALAN,1996-06-30,001228,1996,
I,USD,STD,INDL,C,ALAN,1997-06-30,001228,1997,
I,USD,STD,INDL,C,ALAN,1998-06-30,001228,1998,
I,USD,STD,INDL,C,ALAN,1999-06-30,001228,1999,
I,USD,STD,INDL,C,ALAN,2000-06-30,001228,2000,0.9910
I,USD,STD,INDL,C,ALAN,2001-06-30,001228,2001,1.1070
I,USD,STD,INDL,C,ALAN,2002-06-30,001228,2002,0.6840
I,USD,STD,INDL,C,ALAN,2003-06-30,001228,2003,0.0900
I,USD,STD,INDL,C,ALAN,2004-06-30,001228,2004,0.9150
I,USD,STD,INDL,C,ALAN,2005-06-30,001228,2005,0.2560
A,USD,STD,INDL,C,ALK,1995-12-31,001230,1995,
A,USD,STD,INDL,C,ALK,1996-12-31,001230,1996,0.6000
A,USD,STD,INDL,C,ALK,1997-12-31,001230,1997,1.0000
A,USD,STD,INDL,C,ALK,1998-12-31,001230,1998,2.2000
A,USD,STD,INDL,C,ALK,1999-12-31,001230,1999,3.2000
A,USD,STD,INDL,C,ALK,2000-12-31,001230,2000,4.5000
A,USD,STD,INDL,C,ALK,2001-12-31,001230,2001,5.9000
A,USD,STD,INDL,C,ALK,2002-12-31,001230,2002,5.8000
A,USD,STD,INDL,C,ALK,2003-12-31,001230,2003,6.0000
A,USD,STD,INDL,C,ALK,2004-12-31,001230,2004,4.5000
A,USD,STD,INDL,C,ALK,2005-12-31,001230,2005,3.5000
I,USD,STD,INDL,C,3ANWP,1995-12-31,001233,1995,
I,USD,STD,INDL,C,ATRI,1995-12-31,001234,1995,
I,USD,STD,INDL,C,ATRI,1996-12-31,001234,1996,
I,USD,STD,INDL,C,ATRI,1997-12-31,001234,1997,
I,USD,STD,INDL,C,ATRI,1998-12-31,001234,1998,
I,USD,STD,INDL,C,ATRI,1999-12-31,001234,1999,
I,USD,STD,INDL,C,ATRI,2000-12-31,001234,2000,0.5180
I,USD,STD,INDL,C,ATRI,2001-12-31,001234,2001,0.2750
I,USD,STD,INDL,C,ATRI,2002-12-31,001234,2002,0.6910
I,USD,STD,INDL,C,ATRI,2003-12-31,001234,2003,0.5260
I,USD,STD,INDL,C,ATRI,2004-12-31,001234,2004,0.6580
I,USD,STD,INDL,C,ATRI,2005-12-31,001234,2005,0.1290
I,USD,STD,INDL,C,AWS.1,1995-12-31,001235,1995,
I,USD,STD,INDL,C,AWS.1,1996-12-31,001235,1996,
I,USD,STD,INDL,C,AWS.1,1997-12-31,001235,1997,
I,USD,STD,INDL,C,AWS.1,1998-12-31,001235,1998,
I,USD,STD,INDL,C,ACV.1,1995-09-30,001239,1995,
I,USD,STD,INDL,C,ACV.1,1996-09-30,001239,1996,1.0560
I,USD,STD,INDL,C,ACV.1,1997-09-30,001239,1997,1.8450
I,USD,STD,INDL,C,ACV.1,1998-09-30,001239,1998,2.9770
I,USD,STD,INDL,C,ACV.1,1999-09-30,001239,1999,3.5110
I,USD,STD,INDL,C,ACV.1,2000-09-30,001239,2000,4.5510
I,USD,STD,INDL,C,ACV.1,2001-09-30,001239,2001,5.7850
I,USD,STD,INDL,C,ACV.1,2002-09-30,001239,2002,6.9800
I,USD,STD,INDL,C,ACV.1,2003-09-30,001239,2003,8.6600
I,USD,STD,INDL,C,ACV.1,2004-09-30,001239,2004,-45.5840
I,USD,STD,INDL,C,ACV.1,2005-09-30,001239,2005,0.1150
I,USD,STD,INDL,C,ABS.1,1995-01-31,001240,1994,
I,USD,STD,INDL,C,ABS.1,1996-01-31,001240,1995,0.2740
I,USD,STD,INDL,C,ABS.1,1997-01-31,001240,1996,1.2210
I,USD,STD,INDL,C,ABS.1,1998-01-31,001240,1997,2.2120
I,USD,STD,INDL,C,ABS.1,1999-01-31,001240,1998,4.1180
I,USD,STD,INDL,C,ABS.1,2000-01-31,001240,1999,29.0000
I,USD,STD,INDL,C,ABS.1,2001-01-31,001240,2000,27.0000
I,USD,STD,INDL,C,ABS.1,2002-01-31,001240,2001,29.0000
I,USD,STD,INDL,C,ABS.1,2003-01-31,001240,2002,32.0000
I,USD,STD,INDL,C,ABS.1,2004-01-31,001240,2003,29.0000
I,USD,STD,INDL,C,ABS.1,2005-01-31,001240,2004,27.0000
I,USD,STD,INDL,C,AL.1,1995-12-31,001243,1995,
I,USD,STD,INDL,C,AL.1,1996-12-31,001243,1996,8.0000
I,USD,STD,INDL,C,AL.1,1997-12-31,001243,1997,10.0000
I,USD,STD,INDL,C,AL.1,1998-12-31,001243,1998,9.0000
I,USD,STD,INDL,C,AL.1,1999-12-31,001243,1999,13.0000
I,USD,STD,INDL,C,AL.1,2000-12-31,001243,2000,29.0000
I,USD,STD,INDL,C,AL.1,2001-12-31,001243,2001,5.0000
I,USD,STD,INDL,C,AL.1,2002-12-31,001243,2002,11.0000
I,USD,STD,INDL,C,AL.1,2003-12-31,001243,2003,13.0000
I,USD,STD,INDL,C,AL.1,2004-12-31,001243,2004,11.0000
I,USD,STD,INDL,C,AL.1,2005-12-31,001243,2005,
I,USD,STD,INDL,C,ALCD.,1995-05-31,001244,1994,
I,USD,STD,INDL,C,ALCD.,1996-05-31,001244,1995,
I,USD,STD,INDL,C,ALCD.,1997-05-31,001244,1996,
I,USD,STD,INDL,C,ALCD.,1998-05-31,001244,1997,
I,USD,STD,INDL,C,ALCD.,1999-05-31,001244,1998,
I,USD,STD,INDL,C,ALCD.,2000-05-31,001244,1999,
I,USD,STD,INDL,C,ALCD.,2001-05-31,001244,2000,0.2730
I,USD,STD,INDL,C,ALCD.,2002-05-31,001244,2001,0.4810
I,USD,STD,INDL,C,ALCD.,2003-05-31,001244,2002,0.4580
I,USD,STD,INDL,C,ABC1,1995-09-30,001245,1995,
I,USD,STD,INDL,C,IKN,1995-09-30,001246,1995,
I,USD,STD,INDL,C,IKN,1996-09-30,001246,1996,1.9610
I,USD,STD,INDL,C,IKN,1997-09-30,001246,1997,4.7470
I,USD,STD,INDL,C,IKN,1998-09-30,001246,1998,7.6030
I,USD,STD,INDL,C,IKN,1999-09-30,001246,1999,3.0250
I,USD,STD,INDL,C,IKN,2000-09-30,001246,2000,3.9050
I,USD,STD,INDL,C,IKN,2001-09-30,001246,2001,4.0290
I,USD,STD,INDL,C,IKN,2002-09-30,001246,2002,5.9230
I,USD,STD,INDL,C,IKN,2003-09-30,001246,2003,5.9850
I,USD,STD,INDL,C,IKN,2004-09-30,001246,2004,6.4370
I,USD,STD,INDL,C,IKN,2005-09-30,001246,2005,5.9850
I,USD,STD,INDL,C,ADNE,1995-03-31,001250,1994,
I,USD,STD,INDL,C,ADNE,1996-03-31,001250,1995,
I,USD,STD,INDL,C,AAL.1,1995-12-31,001253,1995,
A,USD,STD,INDL,C,MATX,1995-12-31,001254,1995,
A,USD,STD,INDL,C,MATX,1996-12-31,001254,1996,0.9000
A,USD,STD,INDL,C,MATX,1997-12-31,001254,1997,1.8000
A,USD,STD,INDL,C,MATX,1998-12-31,001254,1998,2.0150
A,USD,STD,INDL,C,MATX,1999-12-31,001254,1999,1.4710
A,USD,STD,INDL,C,MATX,2000-12-31,001254,2000,1.5140
A,USD,STD,INDL,C,MATX,2001-12-31,001254,2001,1.7800
A,USD,STD,INDL,C,MATX,2002-12-31,001254,2002,1.4830
A,USD,STD,INDL,C,MATX,2003-12-31,001254,2003,1.0000
A,USD,STD,INDL,C,MATX,2004-12-31,001254,2004,2.0000
A,USD,STD,INDL,C,MATX,2005-12-31,001254,2005,2.0000
I,USD,STD,INDL,C,AEOK,1995-12-31,001255,1995,
A,USD,STD,INDL,C,ALX,1995-12-31,001257,1995,
A,USD,STD,INDL,C,ALX,1996-12-31,001257,1996,
A,USD,STD,INDL,C,ALX,1997-12-31,001257,1997,
A,USD,STD,INDL,C,ALX,1998-12-31,001257,1998,
A,USD,STD,INDL,C,ALX,1999-12-31,001257,1999,
A,USD,STD,INDL,C,ALX,2000-12-31,001257,2000,1.5350
A,USD,STD,INDL,C,ALX,2001-12-31,001257,2001,1.5350
A,USD,STD,INDL,C,ALX,2002-12-31,001257,2002,0.3840
A,USD,STD,INDL,C,ALX,2003-12-31,001257,2003,0.0000
A,USD,STD,INDL,C,ALX,2004-12-31,001257,2004,0.0000
A,USD,STD,INDL,C,ALX,2005-12-31,001257,2005,0.0000
I,USD,STD,INDL,C,CGYNQ,1995-05-31,001258,1994,
I,USD,STD,INDL,C,CGYNQ,1996-05-31,001258,1995,
I,USD,STD,INDL,C,CGYNQ,1997-05-31,001258,1996,
I,USD,STD,INDL,C,CGYNQ,1998-05-31,001258,1997,
I,USD,STD,INDL,C,CGYNQ,1999-05-31,001258,1998,
I,USD,STD,INDL,C,CGYNQ,1999-12-31,001258,1999,
I,USD,STD,INDL,C,CGYNQ,2000-12-31,001258,2000,0.1280
I,USD,STD,INDL,C,CGYNQ,2001-12-31,001258,2001,0.3490
I,USD,STD,INDL,C,CGYNQ,2002-12-31,001258,2002,0.1280
I,USD,STD,INDL,C,CGYNQ,2003-12-31,001258,2003,1.1100
I,USD,STD,INDL,C,CGYNQ,2004-12-31,001258,2004,0.2180
I,USD,STD,INDL,C,CGYNQ,2005-12-31,001258,2005,0.4500
I,USD,STD,INDL,C,ACEL.,1995-07-31,001259,1995,
I,USD,STD,INDL,C,ACEL.,1996-07-31,001259,1996,
I,USD,STD,INDL,C,ACEL.,1997-07-31,001259,1997,
I,USD,STD,INDL,C,ACEL.,1998-07-31,001259,1998,
I,USD,STD,INDL,C,ACEL.,1999-07-31,001259,1999,
I,USD,STD,INDL,C,ACEL.,2000-07-31,001259,2000,0.2350
I,USD,STD,INDL,C,ACEL.,2001-07-31,001259,2001,0.2280
I,USD,STD,INDL,C,ACEL.,2002-07-31,001259,2002,0.1700
I,USD,STD,INDL,C,ACEL.,2003-07-31,001259,2003,0.1530
I,USD,STD,INDL,C,ACEL.,2004-07-31,001259,2004,1.4900
I,USD,STD,INDL,C,ACEL.,2005-07-31,001259,2005,3.2780
I,USD,STD,INDL,C,AFN.2,1995-07-31,001260,1995,
I,USD,STD,INDL,C,AFN.2,1996-07-31,001260,1996,
I,USD,STD,INDL,C,AFN.2,1997-07-31,001260,1997,
I,USD,STD,INDL,C,AFN.2,1998-07-31,001260,1998,
I,USD,STD,INDL,C,AEIR,1995-06-30,001265,1995,
I,USD,STD,INDL,C,AEIR,1996-06-30,001265,1996,
I,USD,STD,INDL,C,AEIR,1997-06-30,001265,1997,
A,USD,STD,INDL,C,ALCO,1995-08-31,001266,1995,
A,USD,STD,INDL,C,ALCO,1996-08-31,001266,1996,
A,USD,STD,INDL,C,ALCO,1997-08-31,001266,1997,
A,USD,STD,INDL,C,ALCO,1998-08-31,001266,1998,
A,USD,STD,INDL,C,ALCO,1999-08-31,001266,1999,
A,USD,STD,INDL,C,ALCO,2000-08-31,001266,2000,-0.0020
A,USD,STD,INDL,C,ALCO,2001-08-31,001266,2001,-0.0080
A,USD,STD,INDL,C,ALCO,2002-08-31,001266,2002,-0.0720
A,USD,STD,INDL,C,ALCO,2003-08-31,001266,2003,0.0060
A,USD,STD,INDL,C,ALCO,2004-08-31,001266,2004,-0.0370
A,USD,STD,INDL,C,ALCO,2005-08-31,001266,2005,0.0000
A,USD,STD,INDL,C,PBAJ,1995-06-30,001272,1995,
A,USD,STD,INDL,C,PBAJ,1996-06-30,001272,1996,
A,USD,STD,INDL,C,PBAJ,1997-06-30,001272,1997,
A,USD,STD,INDL,C,PBAJ,1998-06-30,001272,1998,
A,USD,STD,INDL,C,PBAJ,1999-06-30,001272,1999,
A,USD,STD,INDL,C,PBAJ,2000-06-30,001272,2000,
A,USD,STD,INDL,C,PBAJ,2001-06-30,001272,2001,
A,USD,STD,INDL,C,PBAJ,2002-06-30,001272,2002,
A,USD,STD,INDL,C,PBAJ,2003-06-30,001272,2003,
A,USD,STD,INDL,C,PBAJ,2004-06-30,001272,2004,
A,USD,STD,INDL,C,PBAJ,2005-06-30,001272,2005,
I,USD,STD,INDL,C,Y,1995-12-31,001274,1995,
I,USD,STD,INDL,C,Y,1996-12-31,001274,1996,
I,USD,STD,INDL,C,Y,1997-12-31,001274,1997,
I,USD,STD,INDL,C,Y,1998-12-31,001274,1998,
I,USD,STD,INDL,C,Y,1999-12-31,001274,1999,
I,USD,STD,INDL,C,Y,2000-12-31,001274,2000,0.8380
I,USD,STD,INDL,C,Y,2001-12-31,001274,2001,-1.6970
I,USD,STD,INDL,C,Y,2002-12-31,001274,2002,1.7040
I,USD,STD,INDL,C,Y,2003-12-31,001274,2003,0.4730
I,USD,STD,INDL,C,Y,2004-12-31,001274,2004,-1.2380
I,USD,STD,INDL,C,Y,2005-12-31,001274,2005,0.4380
I,USD,STD,INDL,C,3SOCNQ,1995-12-31,001278,1995,
I,USD,STD,INDL,C,3SOCNQ,1996-12-31,001278,1996,20.6280
I,USD,STD,INDL,C,3SOCNQ,1997-12-31,001278,1997,23.7770
I,USD,STD,INDL,C,3SOCNQ,1998-12-31,001278,1998,126.0090
I,USD,STD,INDL,C,3SOCNQ,1999-12-31,001278,1999,32.3230
I,USD,STD,INDL,C,AYE,1995-12-31,001279,1995,
I,USD,STD,INDL,C,AYE,1996-12-31,001279,1996,0.0000
I,USD,STD,INDL,C,AYE,1997-12-31,001279,1997,0.0000
I,USD,STD,INDL,C,AYE,1998-12-31,001279,1998,0.0000
I,USD,STD,INDL,C,AYE,1999-12-31,001279,1999,0.2550
I,USD,STD,INDL,C,AYE,2000-12-31,001279,2000,1.3140
I,USD,STD,INDL,C,AYE,2001-12-31,001279,2001,3.3970
I,USD,STD,INDL,C,AYE,2002-12-31,001279,2002,4.1000
I,USD,STD,INDL,C,AYE,2003-12-31,001279,2003,1.4000
I,USD,STD,INDL,C,AYE,2004-12-31,001279,2004,4.8000
I,USD,STD,INDL,C,AYE,2005-12-31,001279,2005,5.0000
I,USD,STD,INDL,C,ALN.2,1995-12-31,001281,1995,
I,USD,STD,INDL,C,ALN.2,1996-12-31,001281,1996,1.2720
I,USD,STD,INDL,C,ALN.2,1997-12-31,001281,1997,1.7870
I,USD,STD,INDL,C,ALN.2,1998-12-31,001281,1998,1.8200
I,USD,STD,INDL,C,ALN.2,1999-12-31,001281,1999,2.1800
I,USD,STD,INDL,C,ALN.2,2000-12-31,001281,2000,1.9170
I,USD,STD,INDL,C,ALN.2,2001-12-31,001281,2001,2.5860
I,USD,STD,INDL,C,ALN.2,2002-12-31,001281,2002,2.5840
I,USD,STD,INDL,C,AORGB,1995-12-31,001283,1995,
I,USD,STD,INDL,C,AORGB,1996-12-31,001283,1996,
I,USD,STD,INDL,C,AORGB,1997-12-31,001283,1997,
I,USD,STD,INDL,C,AORGB,1998-12-31,001283,1998,
I,USD,STD,INDL,C,AORGB,1999-12-31,001283,1999,
I,USD,STD,INDL,C,AORGB,2000-12-31,001283,2000,0.1340
I,USD,STD,INDL,C,AORGB,2001-12-31,001283,2001,0.0390
I,USD,STD,INDL,C,AORGB,2002-12-31,001283,2002,0.0690
I,USD,STD,INDL,C,AORGB,2003-12-31,001283,2003,0.0310
I,USD,STD,INDL,C,AORGB,2004-12-31,001283,2004,-0.0710
I,USD,STD,INDL,C,ADPC,1995-12-31,001297,1995,
I,USD,STD,INDL,C,ADPC,1996-12-31,001297,1996,
I,USD,STD,INDL,C,ADPC,1997-12-31,001297,1997,
I,USD,STD,INDL,C,ADPC,1998-12-31,001297,1998,
I,USD,STD,INDL,C,ADPC,1999-12-31,001297,1999,
A,USD,STD,INDL,C,HON,1995-12-31,001300,1995,
A,USD,STD,INDL,C,HON,1996-12-31,001300,1996,24.0000
A,USD,STD,INDL,C,HON,1997-12-31,001300,1997,33.0000
A,USD,STD,INDL,C,HON,1998-12-31,001300,1998,27.0000
A,USD,STD,INDL,C,HON,1999-12-31,001300,1999,65.0000
A,USD,STD,INDL,C,HON,2000-12-31,001300,2000,75.0000
A,USD,STD,INDL,C,HON,2001-12-31,001300,2001,85.0000
A,USD,STD,INDL,C,HON,2002-12-31,001300,2002,64.0000
A,USD,STD,INDL,C,HON,2003-12-31,001300,2003,48.0000
A,USD,STD,INDL,C,HON,2004-12-31,001300,2004,42.0000
A,USD,STD,INDL,C,HON,2005-12-31,001300,2005,53.0000
I,USD,STD,INDL,C,ALY,1995-12-31,001308,1995,
I,USD,STD,INDL,C,ALY,1996-12-31,001308,1996,
I,USD,STD,INDL,C,ALY,1997-12-31,001308,1997,
I,USD,STD,INDL,C,ALY,1998-12-31,001308,1998,
I,USD,STD,INDL,C,ALY,1999-12-31,001308,1999,
I,USD,STD,INDL,C,ALY,2000-12-31,001308,2000,
I,USD,STD,INDL,C,ALY,2001-12-31,001308,2001,
I,USD,STD,INDL,C,ALY,2002-12-31,001308,2002,0.0000
I,USD,STD,INDL,C,ALY,2003-12-31,001308,2003,2.3490
I,USD,STD,INDL,C,ALY,2004-12-31,001308,2004,1.0720
I,USD,STD,INDL,C,ALY,2005-12-31,001308,2005,4.2840
I,USD,STD,INDL,C,AT.2,1995-12-31,001318,1995,
I,USD,STD,INDL,C,AT.2,1996-12-31,001318,1996,0.7250
I,USD,STD,INDL,C,AT.2,1997-12-31,001318,1997,2.2850
I,USD,STD,INDL,C,AT.2,1998-12-31,001318,1998,8.6770
I,USD,STD,INDL,C,AT.2,1999-12-31,001318,1999,13.1810
I,USD,STD,INDL,C,AT.2,2000-12-31,001318,2000,18.9000
I,USD,STD,INDL,C,AT.2,2001-12-31,001318,2001,26.8000
I,USD,STD,INDL,C,AT.2,2002-12-31,001318,2002,31.1000
I,USD,STD,INDL,C,AT.2,2003-12-31,001318,2003,24.6000
I,USD,STD,INDL,C,AT.2,2004-12-31,001318,2004,24.5000
I,USD,STD,INDL,C,AT.2,2005-12-31,001318,2005,19.1000
I,USD,STD,INDL,C,SCHR.1,1995-03-31,001324,1994,
I,USD,STD,INDL,C,SCHR.1,1996-03-31,001324,1995,
I,USD,STD,INDL,C,SCHR.1,1997-03-31,001324,1996,
I,USD,STD,INDL,C,SCHR.1,1998-03-31,001324,1997,
I,USD,STD,INDL,C,SCHR.1,1999-03-31,001324,1998,
I,USD,STD,INDL,C,SCHR.1,2000-03-31,001324,1999,
I,USD,STD,INDL,C,SCHR.1,2001-03-31,001324,2000,0.0530
I,USD,STD,INDL,C,SCHR.1,2002-03-31,001324,2001,0.0770
A,USD,STD,INDL,C,SWKS,1995-03-31,001327,1994,
A,USD,STD,INDL,C,SWKS,1996-03-31,001327,1995,0.3490
A,USD,STD,INDL,C,SWKS,1997-03-31,001327,1996,0.1390
A,USD,STD,INDL,C,SWKS,1998-03-31,001327,1997,0.6520
A,USD,STD,INDL,C,SWKS,1999-03-31,001327,1998,1.0570
A,USD,STD,INDL,C,SWKS,2000-03-31,001327,1999,2.8540
A,USD,STD,INDL,C,SWKS,2001-03-31,001327,2000,7.4150
A,USD,STD,INDL,C,SWKS,2002-03-31,001327,2001,10.9100
A,USD,STD,INDL,C,SWKS,2002-09-30,001327,2002,0.5000
A,USD,STD,INDL,C,SWKS,2003-09-30,001327,2003,4.9230
A,USD,STD,INDL,C,SWKS,2004-09-30,001327,2004,17.9920
A,USD,STD,INDL,C,SWKS,2005-09-30,001327,2005,47.1740
I,USD,STD,INDL,C,FBSM,1995-05-31,001328,1994,
I,USD,STD,INDL,C,FBSM,1996-05-31,001328,1995,
I,USD,STD,INDL,C,APNI,1995-04-30,001331,1994,
I,USD,STD,INDL,C,APNI,1996-04-30,001331,1995,0.4040
I,USD,STD,INDL,C,APNI,1997-04-30,001331,1996,1.0320
I,USD,STD,INDL,C,APNI,1998-04-30,001331,1997,1.9680
I,USD,STD,INDL,C,APNI,1999-04-30,001331,1998,4.2870
I,USD,STD,INDL,C,APNI,1999-12-31,001331,1999,3.8460
